date,name,value
2018-02-01,kubernetes/kubernetes,29348
2018-03-01,kubernetes/kubernetes,30389
2018-04-01,kubernetes/kubernetes,31760
2018-05-01,kubernetes/kubernetes,32914
2018-06-01,kubernetes/kubernetes,34176
2018-07-01,kubernetes/kubernetes,35286
2018-08-01,kubernetes/kubernetes,36481
2018-09-01,kubernetes/kubernetes,37795
2018-10-01,kubernetes/kubernetes,38977
2018-11-01,kubernetes/kubernetes,40109
2018-12-01,kubernetes/kubernetes,41410
2019-01-01,kubernetes/kubernetes,42939
2019-02-01,kubernetes/kubernetes,44354
2019-03-01,kubernetes/kubernetes,45535
2019-04-01,kubernetes/kubernetes,47097
2019-05-01,kubernetes/kubernetes,48571
2019-06-01,kubernetes/kubernetes,49995
2019-07-01,kubernetes/kubernetes,51141
2019-08-01,kubernetes/kubernetes,52519
2019-09-01,kubernetes/kubernetes,53774
2019-10-01,kubernetes/kubernetes,54881
2019-11-01,kubernetes/kubernetes,55976
2019-12-01,kubernetes/kubernetes,57061
2020-01-01,kubernetes/kubernetes,58270
2020-02-01,kubernetes/kubernetes,59264
2020-03-01,kubernetes/kubernetes,60122
2020-04-01,kubernetes/kubernetes,61065
2020-05-01,kubernetes/kubernetes,62126
2020-06-01,kubernetes/kubernetes,63121
2020-07-01,kubernetes/kubernetes,64165
2020-08-01,kubernetes/kubernetes,65239
2020-09-01,kubernetes/kubernetes,66195
2020-10-01,kubernetes/kubernetes,67117
2020-11-01,kubernetes/kubernetes,67960
2020-12-01,kubernetes/kubernetes,68780
2021-01-01,kubernetes/kubernetes,69895
2021-02-01,kubernetes/kubernetes,70719
2021-03-01,kubernetes/kubernetes,71485
2021-04-01,kubernetes/kubernetes,72532
2021-05-01,kubernetes/kubernetes,73570
2021-06-01,kubernetes/kubernetes,74474
2021-07-01,kubernetes/kubernetes,75448
2021-08-01,kubernetes/kubernetes,76330
2021-09-01,kubernetes/kubernetes,77352
2021-10-01,kubernetes/kubernetes,78310
2021-11-01,kubernetes/kubernetes,79160
2021-12-01,kubernetes/kubernetes,80098
2022-01-01,kubernetes/kubernetes,81050
2022-02-01,kubernetes/kubernetes,82090
2022-03-01,kubernetes/kubernetes,83048
2022-04-01,kubernetes/kubernetes,84160
2022-05-01,kubernetes/kubernetes,85188
2022-06-01,kubernetes/kubernetes,86180
2022-07-01,kubernetes/kubernetes,87107
2022-08-01,kubernetes/kubernetes,88102
2022-09-01,kubernetes/kubernetes,89074
2022-10-01,kubernetes/kubernetes,89985
2022-11-01,kubernetes/kubernetes,90873
2022-12-01,kubernetes/kubernetes,91735
2023-01-01,kubernetes/kubernetes,92450
2023-02-01,kubernetes/kubernetes,93220
2023-03-01,kubernetes/kubernetes,94045
2023-04-01,kubernetes/kubernetes,94890
2023-05-01,kubernetes/kubernetes,95877
2023-06-01,kubernetes/kubernetes,96806
2023-07-01,kubernetes/kubernetes,97684
2023-08-01,kubernetes/kubernetes,98667
2023-09-01,kubernetes/kubernetes,99520
2023-10-01,kubernetes/kubernetes,100335
2023-11-01,kubernetes/kubernetes,101086
2023-12-01,kubernetes/kubernetes,101974
2024-01-01,kubernetes/kubernetes,102782
2024-02-01,kubernetes/kubernetes,103588
2024-03-01,kubernetes/kubernetes,104281
2024-04-01,kubernetes/kubernetes,105166
2024-05-01,kubernetes/kubernetes,105975
2024-06-01,kubernetes/kubernetes,106755
2024-07-01,kubernetes/kubernetes,107442
2024-08-01,kubernetes/kubernetes,108205
2024-09-01,kubernetes/kubernetes,109007
2024-10-01,kubernetes/kubernetes,109761
2024-11-01,kubernetes/kubernetes,110510
2024-12-01,kubernetes/kubernetes,111278
2025-01-01,kubernetes/kubernetes,112014
2025-02-01,kubernetes/kubernetes,112145
2014-08-01,sindresorhus/awesome,572
2014-09-01,sindresorhus/awesome,811
2014-10-01,sindresorhus/awesome,1185
2014-11-01,sindresorhus/awesome,1451
2014-12-01,sindresorhus/awesome,1922
2015-01-01,sindresorhus/awesome,2188
2015-02-01,sindresorhus/awesome,2543
2015-03-01,sindresorhus/awesome,2765
2015-04-01,sindresorhus/awesome,3007
2015-05-01,sindresorhus/awesome,3313
2015-06-01,sindresorhus/awesome,9174
2015-07-01,sindresorhus/awesome,11463
2015-08-01,sindresorhus/awesome,12415
2015-09-01,sindresorhus/awesome,14899
2015-10-01,sindresorhus/awesome,16896
2015-11-01,sindresorhus/awesome,19366
2015-12-01,sindresorhus/awesome,21125
2016-01-01,sindresorhus/awesome,23166
2016-02-01,sindresorhus/awesome,25406
2016-03-01,sindresorhus/awesome,27580
2016-04-01,sindresorhus/awesome,29570
2016-05-01,sindresorhus/awesome,31008
2016-06-01,sindresorhus/awesome,32456
2016-07-01,sindresorhus/awesome,33872
2016-08-01,sindresorhus/awesome,35596
2016-09-01,sindresorhus/awesome,37636
2016-10-01,sindresorhus/awesome,39638
2016-11-01,sindresorhus/awesome,41392
2016-12-01,sindresorhus/awesome,42911
2017-01-01,sindresorhus/awesome,44638
2017-02-01,sindresorhus/awesome,46716
2017-03-01,sindresorhus/awesome,48890
2017-04-01,sindresorhus/awesome,50981
2017-05-01,sindresorhus/awesome,52698
2017-06-01,sindresorhus/awesome,54270
2017-07-01,sindresorhus/awesome,56003
2017-08-01,sindresorhus/awesome,57623
2017-09-01,sindresorhus/awesome,59452
2017-10-01,sindresorhus/awesome,61147
2017-11-01,sindresorhus/awesome,63058
2017-12-01,sindresorhus/awesome,66760
2018-01-01,sindresorhus/awesome,68734
2018-02-01,sindresorhus/awesome,71279
2018-03-01,sindresorhus/awesome,73021
2018-04-01,sindresorhus/awesome,75708
2018-05-01,sindresorhus/awesome,77737
2018-06-01,sindresorhus/awesome,79665
2018-07-01,sindresorhus/awesome,81786
2018-08-01,sindresorhus/awesome,83421
2018-09-01,sindresorhus/awesome,85179
2018-10-01,sindresorhus/awesome,86813
2018-11-01,sindresorhus/awesome,88818
2018-12-01,sindresorhus/awesome,90685
2019-01-01,sindresorhus/awesome,92318
2019-02-01,sindresorhus/awesome,94450
2019-03-01,sindresorhus/awesome,96263
2019-04-01,sindresorhus/awesome,98685
2019-05-01,sindresorhus/awesome,100918
2019-06-01,sindresorhus/awesome,102822
2019-07-01,sindresorhus/awesome,104666
2019-08-01,sindresorhus/awesome,106553
2019-09-01,sindresorhus/awesome,108405
2019-10-01,sindresorhus/awesome,110124
2019-11-01,sindresorhus/awesome,111956
2019-12-01,sindresorhus/awesome,113686
2020-01-01,sindresorhus/awesome,115907
2020-02-01,sindresorhus/awesome,118438
2020-03-01,sindresorhus/awesome,120461
2020-04-01,sindresorhus/awesome,123445
2020-05-01,sindresorhus/awesome,125432
2020-06-01,sindresorhus/awesome,127519
2020-07-01,sindresorhus/awesome,129406
2020-08-01,sindresorhus/awesome,131187
2020-09-01,sindresorhus/awesome,133221
2020-10-01,sindresorhus/awesome,135182
2020-11-01,sindresorhus/awesome,136944
2020-12-01,sindresorhus/awesome,140807
2021-01-01,sindresorhus/awesome,143205
2021-02-01,sindresorhus/awesome,144964
2021-03-01,sindresorhus/awesome,147376
2021-04-01,sindresorhus/awesome,149359
2021-05-01,sindresorhus/awesome,152883
2021-06-01,sindresorhus/awesome,155332
2021-07-01,sindresorhus/awesome,158266
2021-08-01,sindresorhus/awesome,159867
2021-09-01,sindresorhus/awesome,161354
2021-10-01,sindresorhus/awesome,163832
2021-11-01,sindresorhus/awesome,167339
2021-12-01,sindresorhus/awesome,170928
2022-01-01,sindresorhus/awesome,175864
2022-02-01,sindresorhus/awesome,180674
2022-03-01,sindresorhus/awesome,184356
2022-04-01,sindresorhus/awesome,188937
2022-05-01,sindresorhus/awesome,192744
2022-06-01,sindresorhus/awesome,196829
2022-07-01,sindresorhus/awesome,200539
2022-08-01,sindresorhus/awesome,206282
2022-09-01,sindresorhus/awesome,211034
2022-10-01,sindresorhus/awesome,215269
2022-11-01,sindresorhus/awesome,218283
2022-12-01,sindresorhus/awesome,222278
2023-01-01,sindresorhus/awesome,226288
2023-02-01,sindresorhus/awesome,230955
2023-03-01,sindresorhus/awesome,235259
2023-04-01,sindresorhus/awesome,241129
2023-05-01,sindresorhus/awesome,246401
2023-06-01,sindresorhus/awesome,251026
2023-07-01,sindresorhus/awesome,255138
2023-08-01,sindresorhus/awesome,258932
2023-09-01,sindresorhus/awesome,262854
2023-10-01,sindresorhus/awesome,266740
2023-11-01,sindresorhus/awesome,271290
2023-12-01,sindresorhus/awesome,275420
2024-01-01,sindresorhus/awesome,279558
2024-02-01,sindresorhus/awesome,284256
2024-03-01,sindresorhus/awesome,288608
2024-04-01,sindresorhus/awesome,293266
2024-05-01,sindresorhus/awesome,298241
2024-06-01,sindresorhus/awesome,302613
2024-07-01,sindresorhus/awesome,306823
2024-08-01,sindresorhus/awesome,314302
2024-09-01,sindresorhus/awesome,320328
2024-10-01,sindresorhus/awesome,325509
2024-11-01,sindresorhus/awesome,330140
2024-12-01,sindresorhus/awesome,334919
2025-01-01,sindresorhus/awesome,339687
2025-02-01,sindresorhus/awesome,340463
2016-04-01,public-apis/public-apis,5112
2016-05-01,public-apis/public-apis,6772
2016-06-01,public-apis/public-apis,7005
2016-07-01,public-apis/public-apis,7457
2016-08-01,public-apis/public-apis,8171
2016-09-01,public-apis/public-apis,8404
2016-10-01,public-apis/public-apis,8759
2016-11-01,public-apis/public-apis,9258
2016-12-01,public-apis/public-apis,9605
2017-01-01,public-apis/public-apis,9959
2017-02-01,public-apis/public-apis,10624
2017-03-01,public-apis/public-apis,11307
2017-04-01,public-apis/public-apis,13129
2017-05-01,public-apis/public-apis,15819
2017-06-01,public-apis/public-apis,16455
2017-07-01,public-apis/public-apis,17233
2017-08-01,public-apis/public-apis,21560
2017-09-01,public-apis/public-apis,24757
2017-10-01,public-apis/public-apis,25591
2017-11-01,public-apis/public-apis,26730
2017-12-01,public-apis/public-apis,27546
2018-01-01,public-apis/public-apis,28433
2018-02-01,public-apis/public-apis,30018
2018-03-01,public-apis/public-apis,31148
2018-04-01,public-apis/public-apis,32248
2018-05-01,public-apis/public-apis,33324
2018-06-01,public-apis/public-apis,34455
2018-07-01,public-apis/public-apis,35996
2018-08-01,public-apis/public-apis,37574
2018-09-01,public-apis/public-apis,38488
2018-10-01,public-apis/public-apis,39400
2018-11-01,public-apis/public-apis,40312
2018-12-01,public-apis/public-apis,41445
2019-01-01,public-apis/public-apis,42544
2019-02-01,public-apis/public-apis,43770
2019-03-01,public-apis/public-apis,48553
2019-04-01,public-apis/public-apis,50714
2019-05-01,public-apis/public-apis,52561
2019-06-01,public-apis/public-apis,53807
2019-07-01,public-apis/public-apis,54729
2019-08-01,public-apis/public-apis,55770
2019-09-01,public-apis/public-apis,56882
2019-10-01,public-apis/public-apis,58977
2019-11-01,public-apis/public-apis,60327
2019-12-01,public-apis/public-apis,62012
2020-01-01,public-apis/public-apis,64167
2020-02-01,public-apis/public-apis,65765
2020-03-01,public-apis/public-apis,67020
2020-04-01,public-apis/public-apis,68767
2020-05-01,public-apis/public-apis,75629
2020-06-01,public-apis/public-apis,80206
2020-07-01,public-apis/public-apis,83097
2020-08-01,public-apis/public-apis,85306
2020-09-01,public-apis/public-apis,89650
2020-10-01,public-apis/public-apis,91845
2020-11-01,public-apis/public-apis,93663
2020-12-01,public-apis/public-apis,96344
2021-01-01,public-apis/public-apis,100719
2021-02-01,public-apis/public-apis,103501
2021-03-01,public-apis/public-apis,105774
2021-04-01,public-apis/public-apis,109593
2021-05-01,public-apis/public-apis,114023
2021-06-01,public-apis/public-apis,119447
2021-07-01,public-apis/public-apis,126326
2021-08-01,public-apis/public-apis,137470
2021-09-01,public-apis/public-apis,146143
2021-10-01,public-apis/public-apis,152732
2021-11-01,public-apis/public-apis,158062
2021-12-01,public-apis/public-apis,161107
2022-01-01,public-apis/public-apis,165053
2022-02-01,public-apis/public-apis,170849
2022-03-01,public-apis/public-apis,174346
2022-04-01,public-apis/public-apis,179730
2022-05-01,public-apis/public-apis,183282
2022-06-01,public-apis/public-apis,187392
2022-07-01,public-apis/public-apis,191377
2022-08-01,public-apis/public-apis,195852
2022-09-01,public-apis/public-apis,200492
2022-10-01,public-apis/public-apis,203593
2022-11-01,public-apis/public-apis,206737
2022-12-01,public-apis/public-apis,211909
2023-01-01,public-apis/public-apis,215866
2023-02-01,public-apis/public-apis,219984
2023-03-01,public-apis/public-apis,223367
2023-04-01,public-apis/public-apis,226700
2023-05-01,public-apis/public-apis,232006
2023-06-01,public-apis/public-apis,235959
2023-07-01,public-apis/public-apis,239986
2023-08-01,public-apis/public-apis,244324
2023-09-01,public-apis/public-apis,249031
2023-10-01,public-apis/public-apis,253629
2023-11-01,public-apis/public-apis,262252
2023-12-01,public-apis/public-apis,265613
2024-01-01,public-apis/public-apis,269187
2024-02-01,public-apis/public-apis,273856
2024-03-01,public-apis/public-apis,279932
2024-04-01,public-apis/public-apis,284966
2024-05-01,public-apis/public-apis,289383
2024-06-01,public-apis/public-apis,292352
2024-07-01,public-apis/public-apis,294756
2024-08-01,public-apis/public-apis,305779
2024-09-01,public-apis/public-apis,309729
2024-10-01,public-apis/public-apis,312203
2024-11-01,public-apis/public-apis,315682
2024-12-01,public-apis/public-apis,318494
2025-01-01,public-apis/public-apis,322262
2025-02-01,public-apis/public-apis,323246
2009-05-01,jquery/jquery,1687
2009-06-01,jquery/jquery,1841
2009-07-01,jquery/jquery,1968
2009-08-01,jquery/jquery,2109
2009-09-01,jquery/jquery,2273
2009-10-01,jquery/jquery,2470
2009-11-01,jquery/jquery,2676
2009-12-01,jquery/jquery,2892
2010-01-01,jquery/jquery,3096
2010-02-01,jquery/jquery,3383
2010-03-01,jquery/jquery,3676
2010-04-01,jquery/jquery,3965
2010-05-01,jquery/jquery,4310
2010-06-01,jquery/jquery,4699
2010-07-01,jquery/jquery,5054
2010-08-01,jquery/jquery,5367
2010-09-01,jquery/jquery,5737
2010-10-01,jquery/jquery,6123
2010-11-01,jquery/jquery,6520
2010-12-01,jquery/jquery,6908
2011-01-01,jquery/jquery,7233
2011-02-01,jquery/jquery,7635
2011-03-01,jquery/jquery,8031
2011-04-01,jquery/jquery,8496
2011-05-01,jquery/jquery,8907
2011-06-01,jquery/jquery,9287
2011-07-01,jquery/jquery,9680
2011-08-01,jquery/jquery,10016
2011-09-01,jquery/jquery,10410
2011-10-01,jquery/jquery,10794
2011-11-01,jquery/jquery,11092
2011-12-01,jquery/jquery,11433
2012-01-01,jquery/jquery,11733
2012-02-01,jquery/jquery,12089
2012-03-01,jquery/jquery,12468
2012-04-01,jquery/jquery,12805
2012-05-01,jquery/jquery,13093
2012-06-01,jquery/jquery,13403
2012-07-01,jquery/jquery,13697
2012-08-01,jquery/jquery,14014
2012-09-01,jquery/jquery,14199
2012-10-01,jquery/jquery,14323
2012-11-01,jquery/jquery,14438
2012-12-01,jquery/jquery,14532
2013-01-01,jquery/jquery,14609
2013-02-01,jquery/jquery,14713
2013-03-01,jquery/jquery,15049
2013-04-01,jquery/jquery,15583
2013-05-01,jquery/jquery,16124
2013-06-01,jquery/jquery,16543
2013-07-01,jquery/jquery,16946
2013-08-01,jquery/jquery,17353
2013-09-01,jquery/jquery,18180
2013-10-01,jquery/jquery,19194
2013-11-01,jquery/jquery,20250
2013-12-01,jquery/jquery,21171
2014-01-01,jquery/jquery,21960
2014-02-01,jquery/jquery,22860
2014-03-01,jquery/jquery,23727
2014-04-01,jquery/jquery,24358
2014-05-01,jquery/jquery,24630
2014-06-01,jquery/jquery,24916
2014-07-01,jquery/jquery,25202
2014-08-01,jquery/jquery,25508
2014-09-01,jquery/jquery,25806
2014-10-01,jquery/jquery,26149
2014-11-01,jquery/jquery,26544
2014-12-01,jquery/jquery,26916
2015-01-01,jquery/jquery,27241
2015-02-01,jquery/jquery,27545
2015-03-01,jquery/jquery,27838
2015-04-01,jquery/jquery,28258
2015-05-01,jquery/jquery,28621
2015-06-01,jquery/jquery,29006
2015-07-01,jquery/jquery,29379
2015-08-01,jquery/jquery,29777
2015-09-01,jquery/jquery,30160
2015-10-01,jquery/jquery,30539
2015-11-01,jquery/jquery,30934
2015-12-01,jquery/jquery,31368
2016-01-01,jquery/jquery,31775
2016-02-01,jquery/jquery,32273
2016-03-01,jquery/jquery,32672
2016-04-01,jquery/jquery,33189
2016-05-01,jquery/jquery,33642
2016-06-01,jquery/jquery,34080
2016-07-01,jquery/jquery,34612
2016-08-01,jquery/jquery,35143
2016-09-01,jquery/jquery,35614
2016-10-01,jquery/jquery,36085
2016-11-01,jquery/jquery,36575
2016-12-01,jquery/jquery,37007
2017-01-01,jquery/jquery,37430
2017-02-01,jquery/jquery,37813
2017-03-01,jquery/jquery,38280
2017-04-01,jquery/jquery,38852
2017-05-01,jquery/jquery,39307
2017-06-01,jquery/jquery,39781
2017-07-01,jquery/jquery,40238
2017-08-01,jquery/jquery,40669
2017-09-01,jquery/jquery,41119
2017-10-01,jquery/jquery,41513
2017-11-01,jquery/jquery,41880
2017-12-01,jquery/jquery,42261
2018-01-01,jquery/jquery,42617
2018-02-01,jquery/jquery,43037
2018-03-01,jquery/jquery,43319
2018-04-01,jquery/jquery,43738
2018-05-01,jquery/jquery,44095
2018-06-01,jquery/jquery,44423
2018-07-01,jquery/jquery,44753
2018-08-01,jquery/jquery,45065
2018-09-01,jquery/jquery,45394
2018-10-01,jquery/jquery,45679
2018-11-01,jquery/jquery,45950
2018-12-01,jquery/jquery,46230
2019-01-01,jquery/jquery,46507
2019-02-01,jquery/jquery,46770
2019-03-01,jquery/jquery,46975
2019-04-01,jquery/jquery,47268
2019-05-01,jquery/jquery,47578
2019-06-01,jquery/jquery,47845
2019-07-01,jquery/jquery,48088
2019-08-01,jquery/jquery,48316
2019-09-01,jquery/jquery,48526
2019-10-01,jquery/jquery,48711
2019-11-01,jquery/jquery,48935
2019-12-01,jquery/jquery,49232
2020-01-01,jquery/jquery,49426
2020-02-01,jquery/jquery,49614
2020-03-01,jquery/jquery,49770
2020-04-01,jquery/jquery,49939
2020-05-01,jquery/jquery,50186
2020-06-01,jquery/jquery,50424
2020-07-01,jquery/jquery,50621
2020-08-01,jquery/jquery,50936
2020-09-01,jquery/jquery,51119
2020-10-01,jquery/jquery,51300
2020-11-01,jquery/jquery,51449
2020-12-01,jquery/jquery,51601
2021-01-01,jquery/jquery,51777
2021-02-01,jquery/jquery,51941
2021-03-01,jquery/jquery,52101
2021-04-01,jquery/jquery,52256
2021-05-01,jquery/jquery,52429
2021-06-01,jquery/jquery,52578
2021-07-01,jquery/jquery,52750
2021-08-01,jquery/jquery,52915
2021-09-01,jquery/jquery,53095
2021-10-01,jquery/jquery,53250
2021-11-01,jquery/jquery,53399
2021-12-01,jquery/jquery,53537
2022-01-01,jquery/jquery,53677
2022-02-01,jquery/jquery,53846
2022-03-01,jquery/jquery,53996
2022-04-01,jquery/jquery,54175
2022-05-01,jquery/jquery,54374
2022-06-01,jquery/jquery,54535
2022-07-01,jquery/jquery,54720
2022-08-01,jquery/jquery,54903
2022-09-01,jquery/jquery,55058
2022-10-01,jquery/jquery,55218
2022-11-01,jquery/jquery,55409
2022-12-01,jquery/jquery,55553
2023-01-01,jquery/jquery,55680
2023-02-01,jquery/jquery,55827
2023-03-01,jquery/jquery,55967
2023-04-01,jquery/jquery,56143
2023-05-01,jquery/jquery,56301
2023-06-01,jquery/jquery,56477
2023-07-01,jquery/jquery,56612
2023-08-01,jquery/jquery,56744
2023-09-01,jquery/jquery,56876
2023-10-01,jquery/jquery,57005
2023-11-01,jquery/jquery,57156
2023-12-01,jquery/jquery,57351
2024-01-01,jquery/jquery,57521
2024-02-01,jquery/jquery,57751
2024-03-01,jquery/jquery,58167
2024-04-01,jquery/jquery,58315
2024-05-01,jquery/jquery,58453
2024-06-01,jquery/jquery,58564
2024-07-01,jquery/jquery,58666
2024-08-01,jquery/jquery,58762
2024-09-01,jquery/jquery,58878
2024-10-01,jquery/jquery,58983
2024-11-01,jquery/jquery,59093
2024-12-01,jquery/jquery,59185
2025-01-01,jquery/jquery,59270
2025-02-01,jquery/jquery,59285
2015-02-01,facebook/react-native,51
2015-03-01,facebook/react-native,80
2015-04-01,facebook/react-native,8962
2015-05-01,facebook/react-native,11599
2015-06-01,facebook/react-native,12557
2015-07-01,facebook/react-native,13380
2015-08-01,facebook/react-native,14168
2015-09-01,facebook/react-native,14904
2015-10-01,facebook/react-native,17523
2015-11-01,facebook/react-native,18971
2015-12-01,facebook/react-native,20255
2016-01-01,facebook/react-native,21685
2016-02-01,facebook/react-native,23328
2016-03-01,facebook/react-native,24534
2016-04-01,facebook/react-native,26109
2016-05-01,facebook/react-native,27754
2016-06-01,facebook/react-native,29079
2016-07-01,facebook/react-native,30345
2016-08-01,facebook/react-native,31632
2016-09-01,facebook/react-native,32854
2016-10-01,facebook/react-native,34148
2016-11-01,facebook/react-native,35461
2016-12-01,facebook/react-native,36710
2017-01-01,facebook/react-native,37817
2017-02-01,facebook/react-native,38877
2017-03-01,facebook/react-native,40101
2017-04-01,facebook/react-native,41677
2017-05-01,facebook/react-native,42907
2017-06-01,facebook/react-native,44119
2017-07-01,facebook/react-native,45365
2017-08-01,facebook/react-native,46635
2017-09-01,facebook/react-native,47858
2017-10-01,facebook/react-native,48993
2017-11-01,facebook/react-native,50198
2017-12-01,facebook/react-native,51483
2018-01-01,facebook/react-native,52670
2018-02-01,facebook/react-native,53940
2018-03-01,facebook/react-native,55151
2018-04-01,facebook/react-native,56619
2018-05-01,facebook/react-native,57825
2018-06-01,facebook/react-native,59027
2018-07-01,facebook/react-native,60337
2018-08-01,facebook/react-native,61499
2018-09-01,facebook/react-native,62627
2018-10-01,facebook/react-native,63791
2018-11-01,facebook/react-native,64892
2018-12-01,facebook/react-native,65991
2019-01-01,facebook/react-native,66951
2019-02-01,facebook/react-native,67983
2019-03-01,facebook/react-native,69092
2019-04-01,facebook/react-native,70210
2019-05-01,facebook/react-native,71180
2019-06-01,facebook/react-native,72331
2019-07-01,facebook/react-native,73243
2019-08-01,facebook/react-native,74242
2019-09-01,facebook/react-native,75249
2019-10-01,facebook/react-native,76167
2019-11-01,facebook/react-native,77024
2019-12-01,facebook/react-native,77769
2020-01-01,facebook/react-native,78475
2020-02-01,facebook/react-native,79410
2020-03-01,facebook/react-native,80116
2020-04-01,facebook/react-native,80868
2020-05-01,facebook/react-native,81762
2020-06-01,facebook/react-native,82687
2020-07-01,facebook/react-native,83504
2020-08-01,facebook/react-native,84257
2020-09-01,facebook/react-native,85033
2020-10-01,facebook/react-native,85698
2020-11-01,facebook/react-native,86346
2020-12-01,facebook/react-native,87282
2021-01-01,facebook/react-native,87921
2021-02-01,facebook/react-native,88568
2021-03-01,facebook/react-native,89144
2021-04-01,facebook/react-native,89953
2021-05-01,facebook/react-native,90656
2021-06-01,facebook/react-native,91365
2021-07-01,facebook/react-native,92021
2021-08-01,facebook/react-native,92682
2021-09-01,facebook/react-native,93296
2021-10-01,facebook/react-native,94214
2021-11-01,facebook/react-native,94787
2021-12-01,facebook/react-native,95420
2022-01-01,facebook/react-native,96188
2022-02-01,facebook/react-native,96865
2022-03-01,facebook/react-native,97545
2022-04-01,facebook/react-native,98196
2022-05-01,facebook/react-native,98776
2022-06-01,facebook/react-native,99493
2022-07-01,facebook/react-native,100101
2022-08-01,facebook/react-native,100671
2022-09-01,facebook/react-native,101311
2022-10-01,facebook/react-native,101902
2022-11-01,facebook/react-native,102495
2022-12-01,facebook/react-native,103228
2023-01-01,facebook/react-native,103776
2023-02-01,facebook/react-native,104477
2023-03-01,facebook/react-native,105133
2023-04-01,facebook/react-native,105971
2023-05-01,facebook/react-native,106641
2023-06-01,facebook/react-native,107358
2023-07-01,facebook/react-native,107988
2023-08-01,facebook/react-native,108727
2023-09-01,facebook/react-native,109320
2023-10-01,facebook/react-native,110115
2023-11-01,facebook/react-native,110661
2023-12-01,facebook/react-native,111246
2024-01-01,facebook/react-native,111855
2024-02-01,facebook/react-native,112479
2024-03-01,facebook/react-native,113443
2024-04-01,facebook/react-native,114068
2024-05-01,facebook/react-native,114841
2024-06-01,facebook/react-native,115466
2024-07-01,facebook/react-native,115991
2024-08-01,facebook/react-native,116677
2024-09-01,facebook/react-native,117236
2024-10-01,facebook/react-native,118025
2024-11-01,facebook/react-native,118705
2024-12-01,facebook/react-native,119353
2025-01-01,facebook/react-native,119888
2025-02-01,facebook/react-native,119997
2017-07-01,lit/lit,2
2017-08-01,lit/lit,69
2017-09-01,lit/lit,324
2017-10-01,lit/lit,570
2017-11-01,lit/lit,869
2017-12-01,lit/lit,1321
2018-01-01,lit/lit,1500
2018-02-01,lit/lit,1640
2018-03-01,lit/lit,1807
2018-04-01,lit/lit,1901
2018-05-01,lit/lit,1995
2018-06-01,lit/lit,2271
2018-07-01,lit/lit,2410
2018-08-01,lit/lit,2559
2018-09-01,lit/lit,2675
2018-10-01,lit/lit,2785
2018-11-01,lit/lit,2960
2018-12-01,lit/lit,3178
2019-01-01,lit/lit,3348
2019-02-01,lit/lit,3541
2019-03-01,lit/lit,3781
2019-04-01,lit/lit,3949
2019-05-01,lit/lit,4184
2019-06-01,lit/lit,4351
2019-07-01,lit/lit,4530
2019-08-01,lit/lit,4789
2019-09-01,lit/lit,5029
2019-10-01,lit/lit,5154
2019-11-01,lit/lit,5281
2019-12-01,lit/lit,5381
2020-01-01,lit/lit,5469
2020-02-01,lit/lit,5567
2020-03-01,lit/lit,5684
2020-04-01,lit/lit,5808
2020-05-01,lit/lit,5886
2020-06-01,lit/lit,5965
2020-07-01,lit/lit,6037
2020-08-01,lit/lit,6110
2020-09-01,lit/lit,6178
2020-10-01,lit/lit,6348
2020-11-01,lit/lit,6429
2020-12-01,lit/lit,6503
2021-01-01,lit/lit,6584
2021-02-01,lit/lit,6663
2021-03-01,lit/lit,6742
2021-04-01,lit/lit,6834
2021-05-01,lit/lit,7237
2021-06-01,lit/lit,7611
2021-07-01,lit/lit,7927
2021-08-01,lit/lit,8140
2021-09-01,lit/lit,8353
2021-10-01,lit/lit,8708
2021-11-01,lit/lit,8978
2021-12-01,lit/lit,9203
2022-01-01,lit/lit,9507
2022-02-01,lit/lit,9819
2022-03-01,lit/lit,10143
2022-04-01,lit/lit,10428
2022-05-01,lit/lit,10715
2022-06-01,lit/lit,11152
2022-07-01,lit/lit,11442
2022-08-01,lit/lit,11688
2022-09-01,lit/lit,11949
2022-10-01,lit/lit,12239
2022-11-01,lit/lit,12583
2022-12-01,lit/lit,12829
2023-01-01,lit/lit,13032
2023-02-01,lit/lit,13287
2023-03-01,lit/lit,13550
2023-04-01,lit/lit,13833
2023-05-01,lit/lit,14085
2023-06-01,lit/lit,14344
2023-07-01,lit/lit,14782
2023-08-01,lit/lit,15116
2023-09-01,lit/lit,15342
2023-10-01,lit/lit,15552
2023-11-01,lit/lit,16061
2023-12-01,lit/lit,16348
2024-01-01,lit/lit,16571
2024-02-01,lit/lit,16811
2024-03-01,lit/lit,16999
2024-04-01,lit/lit,17191
2024-05-01,lit/lit,17417
2024-06-01,lit/lit,17587
2024-07-01,lit/lit,17801
2024-08-01,lit/lit,18144
2024-09-01,lit/lit,18328
2024-10-01,lit/lit,18504
2024-11-01,lit/lit,18682
2024-12-01,lit/lit,18861
2025-01-01,lit/lit,18991
2025-02-01,lit/lit,19018
2019-04-01,996icu/996.icu,116394
2019-05-01,996icu/996.icu,220419
2019-06-01,996icu/996.icu,226062
2019-07-01,996icu/996.icu,227819
2019-08-01,996icu/996.icu,229244
2019-09-01,996icu/996.icu,230404
2019-10-01,996icu/996.icu,231299
2019-11-01,996icu/996.icu,232107
2019-12-01,996icu/996.icu,233196
2020-01-01,996icu/996.icu,234407
2020-02-01,996icu/996.icu,235108
2020-03-01,996icu/996.icu,235567
2020-04-01,996icu/996.icu,236216
